query_sample_id,query_index,query_label,query_project,query_cve,query_code_chars,query_code_lines,query_codebert_tokens,query_truncated_for_embedding,embedding_token_window,rank,faiss_l2_distance,retrieved_index,retrieved_sample_id,retrieved_label,label_matches_query,retrieved_project,retrieved_cve,retrieved_cve_normalized,same_cve,retrieved_dataset_type,retrieved_source,retrieved_code_chars,retrieved_code_lines,retrieved_codebert_tokens,lexical_jaccard,query_snippet,retrieved_snippet
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,4,8.42962646484375,359,trace-csv::360,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,5,8.42962646484375,361,trace-csv::362,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,358,1,174,0.0,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
12,11,Safe,plasma-workspace__CVE-2018-6791,CVE-2018-6791,701,1,203,False,tail_512,6,8.43572998046875,352,trace-csv::353,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,351,1,169,0.017241379310344827,"void SolidUiServer::showActionsDialog(const QString &udi, const QStringList &desktopFiles)foreach (const QString &desktop, desktopFiles) {const QString filePath = QStandardPaths::locate(QStandardPaths::GenericDataLoca...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { return ..."
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,1,4.72998046875,351,trace-csv::352,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,305,1,147,0.06382978723404255,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p + old < arena(h) + h->used) { if (p == arena(h)) { return p; return buf; while ((fn = zrea..."
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,2,4.7685546875,364,trace-csv::365,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,299,1,142,0.06382978723404255,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p + old < arena(h) + h->used) { if (p == arena(h)) { return p; return buf; while ((fn = zrea..."
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,3,4.787841796875,362,trace-csv::363,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,223,1,106,0.045454545454545456,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,4,4.8203125,375,trace-csv::376,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,217,1,101,0.045454545454545456,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s"", *s, fn);"
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,5,4.825927734375,366,trace-csv::367,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,352,1,169,0.0625,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
13,12,Vulnerable,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,492,1,173,False,tail_512,6,4.825927734375,368,trace-csv::369,Vulnerable,True,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,352,1,169,0.0625,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);if (se...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); if (!old && !p) if (p >= arena(h) && p < arena(h) + ARENA_SIZEOF(h)) if (p + old < arena(h) + h->used) { if (p =..."
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,1,5.9136962890625,77,trace-csv::78,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,2,5.9136962890625,80,trace-csv::81,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,3,5.9991455078125,74,trace-csv::75,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,398,1,153,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biWidth = ToS(&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd, ..."
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,4,6.08233642578125,375,trace-csv::376,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,217,1,101,0.04878048780487805,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s"", *s, fn);"
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,5,6.14697265625,305,trace-csv::306,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,289,1,122,0.046511627906976744,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK (fd, buffer, 8)) Bitmap_Head.biWidth = ToS (&buffer[0x00]); /* 12 */ return ((short)(puffer[0] | puffer[1]<<8)); rowbytes= ( (Bitmap_Head.biWidth * Bitmap_Head.biBitCnt - 1) / 32) * 4 + 4; image.bitmap = R..."
14,13,Safe,shadowsocks-libev__CVE-2017-15924,CVE-2017-15924,393,1,139,False,tail_512,6,6.1534423828125,75,trace-csv::76,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,400,1,154,0.04,"r = recvfrom(manager->fd, buf, BUF_SIZE, 0, (struct sockaddr *)&claddr, &len);struct server *server = get_server(buf, r);int ret = add_server(manager, server);char *cmd = construct_command_line(manager, server);snprin...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biHeight = ToS(&buffer[0x02]); /* 14 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biHeight == 0 || Bitmap_Head.biWidth == 0) image_storage = ReadImage(fd,..."
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,1,8.939208984375,221,trace-csv::222,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,259,0.03278688524590164,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,2,8.939208984375,269,trace-csv::270,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,578,1,259,0.03278688524590164,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_He..."
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,3,8.9710693359375,225,trace-csv::226,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,642,1,291,0.032,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return..."
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,4,8.9710693359375,273,trace-csv::274,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,642,1,291,0.032,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return..."
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,5,9.02960205078125,229,trace-csv::230,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,642,1,292,0.04032258064516129,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biWidth =ToL (&buffer[0x00]); /* 12 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ..."
15,14,Vulnerable,openjpeg__CVE-2019-12973,CVE-2019-12973,1749,1,858,True,tail_512,6,9.02960205078125,277,trace-csv::278,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,642,1,292,0.04032258064516129,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biWidth =ToL (&buffer[0x00]); /* 12 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,1,6.56884765625,19,trace-csv::20,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.109375,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,2,6.56884765625,20,trace-csv::21,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.109375,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,3,6.56884765625,56,trace-csv::57,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.109375,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,4,6.56884765625,57,trace-csv::58,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,592,1,259,0.109375,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK(fd, buffer, Bitmap_File_Head.biSize - 4)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,5,6.705810546875,90,trace-csv::91,Vulnerable,False,autotrace-20200219.65,CVE-2017-9181,CVE-2017-9181,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,566,1,247,0.11290322580645161,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK(fd, buffer, 8)) { Bitmap_Head.biBitCnt = ToS(&buffer[0x06]); /* 18 */ return ((short)(puffer[0] | puffer[1] << 8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)) image_storage = ReadImag..."
16,15,Safe,openjpeg__CVE-2019-12973,CVE-2019-12973,632,1,284,False,tail_512,6,6.8201904296875,219,trace-csv::220,Vulnerable,False,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,514,1,225,0.1,"image = bmptoimage(parameters.infile, &parameters);opj_image_t* bmptoimage(const char *filename, opj_cparameters_t *parameters)IN = fopen(filename, ""rb"");if (!bmp_read_info_header(IN, &Info_h)) {static OPJ_BOOL bmp_re...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return ((short)(puffer[0] | puffer[1]<<8)); if ((Bitmap_Head.biClrUsed == 0) && (Bitmap_Head.biBitCnt <= 8)) i..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,1,7.91265869140625,108,trace-csv::109,Vulnerable,True,firejail-0.9.62,CVE-2020-17367;CVE-2020-17368,CVE-2020-17367;CVE-2020-17368,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,840,1,380,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0) { if (*argv[0] == '-' || parent_sshd) { check..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,2,7.91265869140625,110,trace-csv::111,Vulnerable,True,firejail-0.9.62,CVE-2020-17367;CVE-2020-17368,CVE-2020-17367;CVE-2020-17368,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,840,1,380,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0) { if (*argv[0] == '-' || parent_sshd) { check..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,3,8.1046142578125,109,trace-csv::110,Vulnerable,True,firejail-0.9.62,CVE-2020-17367;CVE-2020-17368,CVE-2020-17367;CVE-2020-17368,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,890,1,407,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[1], ""-c"") == 0 && argc > 2) { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0)..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,4,8.1046142578125,111,trace-csv::112,Vulnerable,True,firejail-0.9.62,CVE-2020-17367;CVE-2020-17368,CVE-2020-17367;CVE-2020-17368,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,890,1,407,0.05309734513274336,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","int main(int argc, char **argv) { if (*argv[0] != '-') if (*argv[0] != '-') { if (strcmp(argv[1], ""-c"") == 0 && argc > 2) { if (strcmp(argv[2], ""/usr/lib/openssh/sftp-server"") == 0 || strncmp(argv[2], ""scp "", 4) == 0)..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,5,9.9400634765625,226,trace-csv::227,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,678,1,310,0.02040816326530612,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return..."
17,16,Vulnerable,radare2__CVE-2019-16718,CVE-2019-16718,1587,1,665,True,tail_512,6,9.9400634765625,274,trace-csv::275,Vulnerable,True,sam2p-0.49.4,CVE-2017-16663,CVE-2017-16663,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,678,1,310,0.02040816326530612,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","if (!ReadOK (fd, buffer, Bitmap_File_Head.biSize - 4)) Bitmap_Head.biHeight =ToL (&buffer[0x04]); /* 16 */ Bitmap_Head.biPlanes =ToS (&buffer[0x08]); /* 1A */ Bitmap_Head.biBitCnt =ToS (&buffer[0x0A]); /* 1C */ return..."
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,1,6.87774658203125,375,trace-csv::376,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,217,1,101,0.0,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s"", *s, fn);"
18,17,Safe,radare2__CVE-2019-16718,CVE-2019-16718,357,1,150,False,tail_512,2,6.89227294921875,362,trace-csv::363,Vulnerable,False,zsh-5.4.2,CVE-2018-1100,CVE-2018-1100,False,test,dataset/signature_db_Vul_data_with_cve_known.csv,223,1,106,0.0,"RList *symbols = r_bin_get_symbols (r->bin);r_list_foreach (symbols, iter, symbol) {char *r_symbol_name = r_str_escape_utf8 (symbol->name, false, true);char *module = strdup (r_symbol_name);char *p = strstr (module, ""...","de = readdir(dir); return metafy(de->d_name, -1, META_STATIC); buf = hrealloc(buf, len, len + meta + 1); return p; return buf; while ((fn = zreaddir(lock, 1)) && !errflag) { sprintf(buf, ""%s/%s?%s"", *s, fn, u);"
